fee_valid_from,regis_id,fund_name_th,fund_abbr_name,fund_class_id,comp_thai_name_rep,dividend_policy,fee_TT,fee_OF,fee_SP,fee_FR,fee_IA,fee_UW,fee_EO,fee_FF,fee_BF,fee_SI,fee_SO,fee_TF,unit_TF,fee_CF,fee_OT,fee_TT_actual,fee_OF_actual,fee_SP_actual,fee_FR_actual,fee_IA_actual,fee_UW_actual,fee_EO_actual,fee_FF_actual,fee_BF_actual,fee_SI_actual,fee_SO_actual,fee_TF_actual,unit_actual_TF,fee_CF_actual,fee_OT_actual,url
31/12/2020,MF0020/2563,กองทุนเปิดบีแคป โกลบอล ฟิกซ์ อินคัม แอลโลเคชั่น,BCAP-GFIA,-,บริษัทหลักทรัพย์จัดการกองทุน บางกอกแคปปิตอล จำกัด,ไม่จ่าย,1.605,0.749,0.107,0.13375,ไม่มี,ไม่มี,0.96,0.535,0.535,ไม่มี,ไม่มี,50,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,,0.535,0.02675,0.06955,ไม่มี,ไม่มี,,ปัจจุบันไม่เรียกเก็บ,ปัจจุบันไม่เรียกเก็บ,ใช้ราคาขายหน่วยลงทุน ซึ่งจะมีค่าธรรมเนียมการขายคำนวณอยู่ในราคาดังกล่าวแล้ว,ใช้ราคารับซื้อคืนหน่วยลงทุน ซึ่งจะมีค่าธรรมเนียมการรับซื้อคืนคำนวณอยู่ในราคาดังกล่าวแล้ว,50,บาทต่อหน่วยลงทุน 1000 หน่วยหรือเศษของ 1000 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/BCAP-GFIA
31/12/2020,MF0503/2562,กองทุนเปิดกรุงไทย ก่อการดี,KT-ESG,KT-ESG-A,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),ไม่จ่าย,5.35,2.14,0.214,0.535,ไม่มี,ไม่มี,2.675,3.21,3.21,3.21,3.21,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,0.6487,0.428,0.02,0.0107,,,0.19,0.25,ปัจจุบันยังไม่เรียกเก็บ,0.25,ปัจจุบันยังไม่เรียกเก็บ,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-ESG
31/12/2020,MF0503/2562,กองทุนเปิดกรุงไทย ก่อการดี,KT-ESG,KT-ESG-D,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),จ่าย,5.35,2.14,0.214,0.535,ไม่มี,ไม่มี,2.675,3.21,3.21,3.21,3.21,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-ESG
31/12/2020,MF0503/2562,กองทุนเปิดกรุงไทย ก่อการดี,KT-ESG,KT-ESG-I,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),จ่าย,5.35,1.605,0.214,0.535,ไม่มี,ไม่มี,2.675,3.21,3.21,3.21,3.21,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-ESG
31/12/2020,MF0503/2562,กองทุนเปิดกรุงไทย ก่อการดี,KT-ESG,KT-ESG-P,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),ไม่จ่าย,5.35,1.605,0.214,0.535,ไม่มี,ไม่มี,2.675,3.21,3.21,3.21,3.21,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-ESG
31/12/2020,MF0503/2562,กองทุนเปิดกรุงไทย ก่อการดี,KT-ESG,KT-ESG-R,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),ไม่จ่าย,5.35,2.14,0.214,0.535,ไม่มี,ไม่มี,2.675,3.21,3.21,3.21,3.21,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,ตามที่นายทะเบียนเรียกเก็บ,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-ESG
31/12/2020,MF0532/2562,กองทุนเปิดเค Property Infra Flexible เพื่อการเลี้ยงชีพ,KPROPIRMF,-,บริษัทหลักทรัพย์จัดการกองทุน กสิกรไทย จำกัด,ไม่จ่าย,5.5854,3.21,0.107,0.321,ไม่มี,ไม่มี,2.14,ไม่มี,2,มีแบบหลายเงื่อนไข เป็นไปตามค่าธรรมเนียมการขายหน่วยลงทุนในขณะนั้น,มีแบบหลายเงื่อนไข ดูรายละเอียดเพิ่มเติม,ตามที่นายทะเบียนเรียกเก็บ,% NAV,ตามที่นายทะเบียนเรียกเก็บ,0.75,1.3169,1.07,0.0241,0.0428,,,0.18,0,0,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/KPROPIRMF
31/12/2020,MF0019/2563,กองทุนเปิด วี โกลบอล ซีเคียวริตี้ อิควิตี้,WE-GSECURE,-,บริษัทหลักทรัพย์จัดการกองทุน วี จำกัด,ไม่จ่าย,6.42,2.675,0.107,1.07,ไม่มี,ไม่มี,6.42,2.14,2.14,2.14,2.14,ตามที่นายทะเบียนเรียกเก็บ,% NAV,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,1.9581,1.605,0.0321,0.321,ตามที่จ่ายจริง,ตามที่จ่ายจริง,ตามที่จ่ายจริง,1.605,ยกเว้นการเรียกเก็บ,1.605,ยกเว้นการเรียกเก็บ,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/WE-GSECURE
31/12/2020,MF0531/2562,กองทุนเปิดกรุงไทย ก่อการดี เพื่อการเลี้ยงชีพ,KT-ESG RMF,-,บริษัทหลักทรัพย์จัดการกองทุน กรุงไทย จำกัด (มหาชน),ไม่จ่าย,5.35,2.14,0.214,0.535,ไม่มี,ไม่มี,2.675,3.21,3.21,3.21,มีแบบหลายเงื่อนไข ไม่เกินร้อยละ 3.21 หรือ 200 บาทต่อรายการ,ไม่มี,,ตามที่นายทะเบียนเรียกเก็บ,,0.9527,0.642,0.02,0.0107,,,0.28,ยังไม่เรียกเก็บ,ยังไม่เรียกเก็บ,ยังไม่เรียกเก็บ,ภายใน บลจ.ยังไม่เรียกเก็บ/ ไปยัง บลจ.อื่น 200 บาทต่อรายการ,ตามที่นายทะเบียนเรียกเก็บ,,ตามที่นายทะเบียนเรียกเก็บ,,http://market.sec.or.th/public/idisc/th/Download/fund/KT-ESG RMF
31/12/2020,MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,ONE-DISC-ASSF,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ไม่จ่าย,5.28,2.675,0.535,1.07,,,,2.14,2.14,2.14,2.14,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,,,1.7976,1.605,0.0321,0.1605,,,,ยกเว้นการเรียกเก็บ,ยกเว้นการเรียกเก็บ,ยกเว้นการเรียกเก็บ,รายละเอียดปรากฏตามหมายเหตุข้อ 2. ท้ายตาราง,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/ONE-DISC
31/12/2020,MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,ONE-DISC-DSSF,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,จ่าย,5.28,2.675,0.535,1.07,,,,2.14,2.14,2.14,2.14,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,,,,,,,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/ONE-DISC
31/12/2020,MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,ONE-DISC-IA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ไม่จ่าย,4.745,2.14,0.535,1.07,,,,2.14,1.07,2.14,1.07,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,,,1.80295,1.605,0.03745,0.1605,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/ONE-DISC
31/12/2020,MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,ONE-DISC-ID,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,จ่าย,4.745,2.14,0.535,1.07,,,,2.14,1.07,2.14,1.07,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,,,1.80295,1.605,0.03745,0.1605,,,,,,,,,,,,http://market.sec.or.th/public/idisc/th/Download/fund/ONE-DISC
31/12/2020,MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,ONE-DISC-RA,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,ไม่จ่าย,5.28,2.675,0.535,1.07,,,,2.14,1.07,2.14,1.07,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,,,1.7976,1.605,0.0321,0.1605,,,,1.605,ยกเว้นการเรียกเก็บ,1.605,ยกเว้นการเรียกเก็บ,ตามที่นายทะเบียนเรียกเก็บ,,ไม่เกินรายการละ 50 บาท,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/ONE-DISC
31/12/2020,MF0528/2562,กองทุนเปิด วรรณ ดิสคัฟเวอรี่,ONE-DISC,ONE-DISC-RD,บริษัทหลักทรัพย์จัดการกองทุน วรรณ จำกัด,จ่าย,5.28,2.675,0.535,1.07,,,,2.14,1.07,2.14,1.07,ตามที่นายทะเบียนเรียกเก็บ,ต่อหน่วยลงทุน,,,1.80295,1.605,0.03745,0.1605,,,,1.605,ยกเว้นการเรียกเก็บ,,,,,50 บาท,,http://market.sec.or.th/public/idisc/th/Download/fund/ONE-DISC
31/12/2020,MF0001/2563,กองทุนเปิดบีแคป โกลบอล อิควิตี้,BCAP-GE,-,บริษัทหลักทรัพย์จัดการกองทุน บางกอกแคปปิตอล จำกัด,ไม่จ่าย,2.14,1.284,0.107,0.13375,ไม่มี,ไม่มี,0.96,1.605,1.605,ไม่มี,ไม่มี,50,บาทต่อหน่วยลงทุน 1000.00 หน่วยหรือเศษของ 1000.00 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,,1.07,0.0321,0.06955,ไม่มี,ไม่มี,,0.856,ปัจจุบันไม่เรียกเก็บ,ใช้ราคาขายหน่วยลงทุน ซึ่งจะมีค่าธรรมเนียมการขายคำนวณอยู่ในราคาดังกล่าวแล้ว,ใช้ราคารับซื้อคืนหน่วยลงทุน ซึ่งจะมีค่าธรรมเนียมการรับซื้อคืนคำนวณอยู่ในราคาดังกล่าวแล้ว,50,บาทต่อหน่วยลงทุน 1000 หน่วยหรือเศษของ 1000 หน่วย,ตามที่นายทะเบียนเรียกเก็บ,ตามที่จ่ายจริง,http://market.sec.or.th/public/idisc/th/Download/fund/BCAP-GE
